sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct
no_0e2f7a4ea3e0124e,no,0,0,0.6907094023322218,0.13,0.57,7,0.3148727130681416,0.05367874599256174,0.22825598406271433,0.3967019852550865,0.16844600119237216,0.6229440736268019,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3412838876247406,0.2784761921348701,0.3012374937534332,0.22825598406271433,0.4281107783317566,0.3967019852550865,0.41331222653388977,0.37586316028391487,0.37969687581062317,0.32946086138106995,0.36187559366226196,0.30550217056993834,0.3500184714794159,0.2898486377893969
no_219987922e3461ef,no,0,0,0.6907094023322218,0.13,0.57,7,0.2339001600614461,0.026518878263654257,0.2026330967993782,0.29059782830398434,0.08796473150460615,0.5439461718638818,INDETERMINATE,1,INDETERMINATE,False,False,False,0.31450411677360535,0.24452366373276166,0.30310747027397156,0.23052556763629634,0.35059019923210144,0.29059782830398434,0.29457995295524597,0.22023975924724362,0.3070347011089325,0.23531728691944603,0.2796466052532196,0.2026330967993782,0.2888855040073395,0.21346391779101265
no_220e62fca790bcec,no,0,0,0.6907094023322218,0.13,0.57,7,0.09859108781730481,0.015594538689481827,0.0794969481139939,0.1298192421067165,0.0503222939927226,0.3219762025837652,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.17098116874694824,0.092322115887768,0.1667880415916443,0.08876097009356092,0.21179912984371185,0.1298192421067165,0.16977182030677795,0.09128932778364861,0.1926884949207306,0.11163483456188028,0.17617979645729065,0.09681417617356546,0.1555541604757309,0.0794969481139939
no_29504dbbe42208cd,no,0,0,0.6907094023322218,0.13,0.57,7,0.16955950286745974,0.011731397543902513,0.1528165528667189,0.19015603020059801,0.0373394773338791,0.4551870607021297,INDETERMINATE,1,INDETERMINATE,False,False,False,0.24180516600608826,0.16049595744930747,0.260851114988327,0.18124402171937068,0.26877716183662415,0.19015603020059801,0.23451976478099823,0.1528165528667189,0.2520822286605835,0.1715725863898197,0.24650432169437408,0.16552568083765543,0.24611404538154602,0.16510569060874797
no_2d07d5dc31a6f83f,no,0,0,0.6907094023322218,0.13,0.57,7,0.19380564169633369,0.02191025803582797,0.1572738866494694,0.22272343000684197,0.06544954335737257,0.4916943687720764,INDETERMINATE,1,INDETERMINATE,False,False,False,0.2889404296875,0.21352891303444024,0.27447310090065,0.19665808373348778,0.2566151022911072,0.1765470281021231,0.2590761184692383,0.1792702165472149,0.23876513540744781,0.1572738866494694,0.2966516315937042,0.22272343000684197,0.2864915132522583,0.21063793380075846
no_42c0923d95ea398b,no,0,0,0.6907094023322218,0.13,0.57,7,0.47796453674306766,0.07269411137784287,0.3647985799460725,0.5716443368006774,0.20684575685460488,0.6921757426734267,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5331613421440125,0.5479334777235318,0.48377710580825806,0.4765217384749036,0.5211786031723022,0.5306420128089799,0.4743513762950897,0.46290193813507097,0.5496640205383301,0.5716443368006774,0.42429593205451965,0.39130967331223776,0.405387818813324,0.3647985799460725
no_744e69af8593f89a,no,0,0,0.6907094023322218,0.13,0.57,7,0.12355027398562156,0.013655335486956289,0.09731246729851029,0.13824938385005034,0.040936916551540053,0.3739394848677576,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20010830461978912,0.11856614695015934,0.21181774139404297,0.12983747630367165,0.2140463888645172,0.1320282070419279,0.19412276148796082,0.11296176322148717,0.17675049602985382,0.09731246729851029,0.21794646978378296,0.13589647323354415,0.2202974557876587,0.13824938385005034
no_760138854027be6d,no,0,0,0.6907094023322218,0.13,0.57,7,0.20791972675754852,0.03032362059253102,0.16807130143351287,0.2431881613466034,0.07511685991309053,0.511187389330946,INDETERMINATE,1,INDETERMINATE,False,False,False,0.26441478729248047,0.1852312475085936,0.3116765022277832,0.24102437624318374,0.3097427189350128,0.23864111628464485,0.31342658400535583,0.2431881613466034,0.28036198019981384,0.20346443081135404,0.2559533417224884,0.17581745367494697,0.24886180460453033,0.16807130143351287
no_7e606d5851ec154e,no,0,0,0.6907094023322218,0.13,0.57,7,0.17688662271501757,0.034645358358252665,0.1318048321835718,0.2380711745353174,0.10626634235174559,0.46663954008567476,INDETERMINATE,1,INDETERMINATE,False,False,False,0.24983660876750946,0.16912822214375786,0.30927929282188416,0.2380711745353174,0.2724277973175049,0.1943140427145916,0.27680206298828125,0.1993397644008153,0.2506636679172516,0.17002692770066913,0.2175702303647995,0.13552139532639967,0.21381981670856476,0.1318048321835718
no_81f4b76bdbd241ba,no,0,0,0.6907094023322218,0.13,0.57,7,0.3074920309654699,0.033073796949307024,0.2629532952148799,0.34954052951715153,0.08658723430227161,0.6170792651207061,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3291798532009125,0.2629532952148799,0.3642568290233612,0.3086744121832008,0.39249682426452637,0.3469585630696975,0.3943719267845154,0.34954052951715153,0.3798096477985382,0.3296140121407153,0.3369411528110504,0.2728744796926967,0.3438701033592224,0.2818289249399473
no_9b1014fc56b1e254,no,0,0,0.6907094023322218,0.13,0.57,7,0.18592987047383253,0.0170723066489316,0.16178041494067305,0.21347752988203544,0.05169711494136239,0.48026711733526506,INDETERMINATE,1,INDETERMINATE,False,False,False,0.24907313287258148,0.16830021757074193,0.2430105060338974,0.16178041494067305,0.2787540853023529,0.20159764235792563,0.28889700770378113,0.21347752988203544,0.26988089084625244,0.191409649447944,0.25597429275512695,0.17584053417714848,0.26784804463386536,0.18910310494035903
no_ab01efa9ce7ad51d,no,0,0,0.6907094023322218,0.13,0.57,7,0.14395551298711645,0.013472858532488526,0.12834875993345884,0.17333186716685686,0.04498310723339802,0.4120794176463761,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2266312688589096,0.14466662187728282,0.22589550912380219,0.14391534853222926,0.2536909580230713,0.17333186716685686,0.21750198304653168,0.13545340223416172,0.21696367859840393,0.1349175719442772,0.2289605289697647,0.14705501922154837,0.21029481291770935,0.12834875993345884
no_bec663631a5dca91,no,0,0,0.6907094023322218,0.13,0.57,7,0.25082733078929137,0.052130964239568624,0.19414837270944266,0.3451316435071966,0.15098327079775395,0.5632422364604842,INDETERMINATE,1,INDETERMINATE,False,False,False,0.2722828984260559,0.19414837270944266,0.3911680281162262,0.3451316435071966,0.3346531391143799,0.26993758351806807,0.3373589813709259,0.2734118868618269,0.3390224874019623,0.27555476166120335,0.27372896671295166,0.19580406445080004,0.27893123030662537,0.2018030028165021
no_c8280173142dbe05,no,0,0,0.6907094023322218,0.13,0.57,7,0.12436349813241232,0.027491822723936202,0.1025453294586484,0.17810136428689327,0.07555603482824487,0.3755297310668818,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.200436532497406,0.11887657349259227,0.18898802995681763,0.10824009273520764,0.184013232588768,0.10374212231803681,0.2580215334892273,0.17810136428689327,0.2352553904056549,0.15358536020060032,0.18591609597206116,0.1054536444349076,0.18267522752285004,0.1025453294586484
no_e34b6fd8d386909b,no,0,0,0.6907094023322218,0.13,0.57,7,0.22015715308801628,0.04187443476058788,0.16378337053093725,0.2998957689174352,0.13611239838649794,0.5271067928614178,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3011530339717865,0.22815366006899937,0.3576497733592987,0.2998957689174352,0.30082616209983826,0.22775780180008648,0.29365912079811096,0.21913896494480228,0.30429431796073914,0.23197007920878993,0.2510069012641907,0.17040042614506326,0.24488279223442078,0.16378337053093725
yes_0f86705620b9fafe,yes,1,0,0.6907094023322218,0.13,0.57,7,0.6184324818694337,0.0714641877231814,0.4811194619633861,0.7055219542588239,0.2244024922954378,0.6648262904610056,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.646455705165863,0.7055219542588239,0.48695579171180725,0.4811194619633861,0.5557445287704468,0.5803407603584043,0.5830984115600586,0.6191025757944172,0.5615196824073792,0.5885765160968948,0.6294201016426086,0.6828576991028004,0.6210171580314636,0.671508405511309
yes_13622753872a9c37,yes,1,0,0.6907094023322218,0.13,0.57,7,0.7757792226652133,0.09691072499522006,0.6242007464489249,0.8707931996342388,0.24659245318531398,0.5321983847968601,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7200368046760559,0.7969991480830089,0.788826584815979,0.8707931996342388,0.7339047789573669,0.8128773684307535,0.5867334008216858,0.6242007464489249,0.5906739830970764,0.6297114514712582,0.7749536037445068,0.8569497726019515,0.7576490044593811,0.838922871986357
yes_423367d590285175,yes,1,0,0.6907094023322218,0.13,0.57,7,0.9063866324934257,0.026621701336947492,0.8724500867189795,0.9457948056636463,0.07334471894466676,0.3108190690100862,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.842600405216217,0.9190091104105828,0.8012472987174988,0.882712531661099,0.8494308590888977,0.9244832181212916,0.7945594787597656,0.8763512192532794,0.8781375288963318,0.9457948056636463,0.7905252575874329,0.8724500867189795,0.8487008810043335,0.923905455625101
yes_43d5e0b3752c017e,yes,1,0,0.6907094023322218,0.13,0.57,7,0.3677974797757432,0.055900760503878315,0.3001651697377471,0.45547038174694615,0.15530521200919906,0.6577730482093755,INDETERMINATE,1,INDETERMINATE,False,False,False,0.38770177960395813,0.34037713990376833,0.44612157344818115,0.42232553682258106,0.4692003130912781,0.45547038174694615,0.4362419545650482,0.40823821976457647,0.3862884044647217,0.3384431736737673,0.35785335302352905,0.3001651697377471,0.3649224042892456,0.30956273678081614
yes_46d0b280b7be26b5,yes,1,0,0.6907094023322218,0.13,0.57,7,0.7630138777528902,0.03701289093103873,0.6883614936752058,0.8197808622621814,0.13141936858697556,0.5475809212911444,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6795566082000732,0.7480712499462115,0.7063441276550293,0.7808649149093336,0.7400696277618408,0.8197808622621814,0.703403890132904,0.7773432612585994,0.6879416704177856,0.7585040952489396,0.6335244178771973,0.6883614936752058,0.6958217024803162,0.7681712669697609
yes_5249365945e24fa9,yes,1,0,0.6907094023322218,0.13,0.57,7,0.6806274935211568,0.05089545210059789,0.5954003216813718,0.7643844766964699,0.16898415501509811,0.6263955655843725,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6053063869476318,0.6500160573924942,0.5663183927536011,0.5954003216813718,0.6927217841148376,0.7643844766964699,0.6195062398910522,0.6694565274975229,0.6195796728134155,0.6695563287882018,0.6670316457748413,0.7322185532349845,0.6297940015792847,0.6833601893570519
yes_6a069b3d733eb11d,yes,1,0,0.6907094023322218,0.13,0.57,7,0.6697036405833005,0.11538716776621599,0.5094688839556079,0.8659875468748087,0.35651866291920087,0.6343883144349847,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5652177333831787,0.5938368159934913,0.708780825138092,0.7837683553460518,0.7839475274085999,0.8659875468748087,0.5487602353096008,0.5703496892998742,0.5065406560897827,0.5094688839556079,0.625495970249176,0.6775709501768687,0.6324648857116699,0.6869432424364013
yes_6c8b6e065bd3146d,yes,1,0,0.6907094023322218,0.13,0.57,7,0.44904506884989953,0.03110277927738087,0.4042693840726458,0.4996880873878375,0.0954187033151917,0.687945344568381,INDETERMINATE,1,INDETERMINATE,False,False,False,0.4454740583896637,0.4214000922567094,0.45936140418052673,0.4413057568583413,0.4629973769187927,0.44653514641860975,0.49978455901145935,0.4996880873878375,0.49017706513404846,0.4857804891953061,0.46146923303604126,0.4443365257598472,0.43344900012016296,0.4042693840726458
yes_76a496712d6d1d89,yes,1,0,0.6907094023322218,0.13,0.57,7,0.8710338980597186,0.022584720114119928,0.8403889200823492,0.896453636872105,0.056064716789755775,0.38441657235024485,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.759027361869812,0.8403889200823492,0.8118705153465271,0.8925415681839817,0.7596468925476074,0.8410461864603753,0.7758488655090332,0.8578597088608083,0.8103194236755371,0.8911277426231853,0.796090841293335,0.8778195233352246,0.8162052035331726,0.896453636872105
yes_79af84b55617f832,yes,1,0,0.6907094023322218,0.13,0.57,7,0.9025207085159621,0.021419542231526142,0.8603378925674738,0.9279384322138597,0.0676005396463859,0.3195088437796116,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8049842715263367,0.8862089619433702,0.8272001147270203,0.9061160102793331,0.8538434505462646,0.9279384322138597,0.820746123790741,0.9004897806695158,0.7782984972000122,0.8603378925674738,0.8395021557807922,0.9164762153708206,0.8439189791679382,0.9200776665673611
yes_7e05b989db144b6a,yes,1,0,0.6907094023322218,0.13,0.57,7,0.37256450706232774,0.048147611584747375,0.3128634137539298,0.43623309108405245,0.12336967733012266,0.6603064607980869,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3922770619392395,0.34665625771887604,0.4436042606830597,0.4187293566917723,0.4558298885822296,0.43623309108405245,0.44757160544395447,0.42439898412717103,0.3912223279476166,0.34520625273073774,0.3673907518386841,0.3128634137539298,0.3755662739276886,0.32386419332975497
yes_9d1b78b86d583a50,yes,1,0,0.6907094023322218,0.13,0.57,7,0.8192910343493206,0.03441753807170965,0.7737987899305009,0.8776846524589177,0.1038858625284168,0.4724668241517317,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7172324061393738,0.7937309593093144,0.7004610896110535,0.7737987899305009,0.7173367142677307,0.7938528566244062,0.7430287599563599,0.8230598672639138,0.7757619619369507,0.8577714800899537,0.7959498763084412,0.8776846524589177,0.7359145879745483,0.8151386347682386
yes_9eab71b093450cfb,yes,1,0,0.6907094023322218,0.13,0.57,7,0.46261899535043943,0.03740884607427716,0.4304971026066544,0.543636836133433,0.11313973352677864,0.6903498922944085,INDETERMINATE,1,INDETERMINATE,False,False,False,0.45250487327575684,0.4314633848126544,0.4598933756351471,0.4420704483668516,0.48830896615982056,0.4830772553459256,0.4605397582054138,0.44299979483677476,0.4518307149410248,0.4304971026066544,0.5301805138587952,0.543636836133433,0.4755192697048187,0.46458814535078263
yes_adfe80b2b531e8b1,yes,1,0,0.6907094023322218,0.13,0.57,7,0.34671072397641894,0.07306334713752358,0.1906227976744554,0.4128005426512509,0.2221777449767955,0.6453866348022536,INDETERMINATE,1,INDETERMINATE,False,False,False,0.40916502475738525,0.3700637746194837,0.26918843388557434,0.1906227976744554,0.40313512086868286,0.3616663475859501,0.356329083442688,0.298149787390349,0.4171714186668396,0.3812764192121064,0.4391627609729767,0.41239539870133707,0.43944716453552246,0.4128005426512509
yes_be61ffcce791d840,yes,1,0,0.6907094023322218,0.13,0.57,7,0.5854445773564977,0.10471941741242866,0.49002781472218027,0.8352673734754973,0.345239558753317,0.678473717128395,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5427917242050171,0.56178779147136,0.5478396415710449,0.5690304482055161,0.7542329430580139,0.8352673734754973,0.49311164021492004,0.49002781472218027,0.5317984819412231,0.5459694588887972,0.5369555950164795,0.5533971742882633,0.5294837355613708,0.54263198044387
yes_becc758666799e37,yes,1,0,0.6907094023322218,0.13,0.57,7,0.7999697350039222,0.0497056445981435,0.7490596475646499,0.8905100598439543,0.14145041227930433,0.5004443768692919,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7309579849243164,0.8095434269316264,0.7709769606590271,0.8528806739271652,0.8096442818641663,0.8905100598439543,0.7009524703025818,0.7743920006141148,0.6873553395271301,0.7577794115833768,0.6803459525108337,0.7490596475646499,0.6937336921691895,0.7656229245625682
yes_c367ea4f16ac06d6,yes,1,0,0.6907094023322218,0.13,0.57,7,0.31428281367928246,0.04655799356409423,0.27894343643749453,0.4240235246446909,0.14508008820719637,0.6224846577045988,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3616950511932373,0.30526203537385516,0.3511420488357544,0.2913215194989617,0.44730910658836365,0.4240235246446909,0.3736874759197235,0.321327008858099,0.3499613404273987,0.2897738052926338,0.34164488315582275,0.27894343643749453,0.3496211767196655,0.289328365649242
yes_cc6d23e897ded38e,yes,1,0,0.6907094023322218,0.13,0.57,7,0.6911731600696882,0.0465080719386942,0.6160743160636247,0.7460241764435543,0.12994986037992962,0.6181587770027078,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6371371746063232,0.6931837851138861,0.6580697894096375,0.7206870864574714,0.667412281036377,0.7327049150311576,0.6423555612564087,0.7001112895349666,0.6779250502586365,0.7460241764435543,0.5904699563980103,0.6294265518431578,0.5809438824653625,0.6160743160636247
