sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct
no_0223943a2b28b7ae,no,0,2,0.6625711767646172,0.13,0.57,7,0.15913382928945827,0.05931826187985385,0.07203694928450792,0.23671952563379564,0.16468257634928773,0.43823077560619694,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20147843658924103,0.11121526274131482,0.1553281992673874,0.07203694928450792,0.2988889515399933,0.21639555232890678,0.300896555185318,0.2188527207997744,0.3152463138103485,0.23671952563379564,0.22783611714839935,0.1367945887759506,0.21279679238796234,0.12192220546195777
no_173a41b949f0af0e,no,0,2,0.6625711767646172,0.13,0.57,7,0.03090239266458563,0.00862744096551188,0.0183618759019142,0.04274785294412034,0.02438597704220614,0.13786511645370703,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.09827042371034622,0.034044832351263744,0.06683625280857086,0.0183618759019142,0.0671396404504776,0.018494396625619827,0.11306922137737274,0.04274785294412034,0.10089334845542908,0.03552706163307205,0.09106206893920898,0.030106792096010512,0.10351375490427017,0.03703393710009869
no_1db0e714ae03db2f,no,0,2,0.6625711767646172,0.13,0.57,7,0.1350467590854854,0.017910094675641572,0.1043128445048026,0.1518273466955735,0.047514502190770885,0.3958690039205758,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.21119298040866852,0.12037942658945851,0.2423482984304428,0.1518273466955735,0.19393233954906464,0.1043128445048026,0.23729872703552246,0.14652186833874806,0.24087952077388763,0.1502759752901199,0.2120419591665268,0.12119505026502653,0.2413903772830963,0.1508148019146688
no_3c3bdbcf86cd640b,no,0,2,0.6625711767646172,0.13,0.57,7,0.07574882646347517,0.010682060557291057,0.059849052439568576,0.09638373207795105,0.03653467963838247,0.2682617151242429,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1849929690361023,0.09638373207795105,0.1594397872686386,0.07522847773649338,0.1513841599225998,0.06903156888333835,0.1614806354045868,0.07683471893919104,0.16851253807544708,0.08248073581676885,0.15323294699192047,0.07043349935101502,0.1388513296842575,0.059849052439568576
no_5e984e1fb53f9917,no,0,2,0.6625711767646172,0.13,0.57,7,0.1076204522688822,0.02927444449924285,0.07345630560875546,0.1609667811443947,0.08751047553563923,0.34151121536986634,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.16447365283966064,0.07921675613498419,0.21568700671195984,0.12472361443608423,0.1944848895072937,0.1048117955970795,0.21688346564769745,0.12589125927791453,0.25087714195251465,0.1609667811443947,0.1707054227590561,0.08427665368296282,0.15716621279716492,0.07345630560875546
no_7bd4d5d58606af2e,no,0,2,0.6625711767646172,0.13,0.57,7,0.061824926090383404,0.007495659009837464,0.05278042273108555,0.07686887602392568,0.024088453292840137,0.2319596226789325,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.14514808356761932,0.06439236128634884,0.13957218825817108,0.06036195751891725,0.16152383387088776,0.07686887602392568,0.13882337510585785,0.05982919988886445,0.1286327838897705,0.05278042273108555,0.14559608697891235,0.06472102279605327,0.13017158210277557,0.053820642387488744
no_7f77955933dac2ac,no,0,2,0.6625711767646172,0.13,0.57,7,0.05391732761274965,0.008793112227901434,0.04490347488430834,0.07440981609256586,0.02950634120825752,0.20989189079809428,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.12352298200130463,0.0493882659767762,0.15839239954948425,0.07440981609256586,0.11653324961662292,0.04490347488430834,0.1300448179244995,0.053734624467013783,0.1251320093870163,0.05044611445915894,0.12936316430568695,0.05327308047566115,0.1263691484928131,0.05126591693376333
no_91eb18f61d813028,no,0,2,0.6625711767646172,0.13,0.57,7,0.11862883125481552,0.015907847248448407,0.08342431884298926,0.13566828678985796,0.0522439679468687,0.3641841018431238,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20524533092975616,0.11473177707699088,0.16966722905635834,0.08342431884298926,0.2267223447561264,0.13566828678985796,0.20945698022842407,0.1187189775007229,0.21013103425502777,0.11936252352763028,0.21981637179851532,0.1287731426294435,0.22077669203281403,0.12972279241607385
no_971b1ba3120ce311,no,0,2,0.6625711767646172,0.13,0.57,7,0.08373540515311596,0.02060096410347388,0.05535964953895034,0.12172089463855632,0.06636124509960598,0.28779905256586125,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1650959700345993,0.07971596905303792,0.21258801221847534,0.12172089463855632,0.18545091152191162,0.096783343021635,0.1584685891866684,0.07446923750728336,0.18143874406814575,0.09330652540518188,0.1324252337217331,0.05535964953895034,0.14569300413131714,0.064792216907167
no_9c54a8ba366d8a98,no,0,2,0.6625711767646172,0.13,0.57,7,0.11781885140455481,0.06597223209622814,0.03882210388193363,0.2532349086415658,0.21441280475963215,0.3625565604329912,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24899128079414368,0.15892677706742053,0.20336772501468658,0.11297309616931189,0.10656643658876419,0.03882210388193363,0.32815834879875183,0.2532349086415658,0.1367047280073166,0.058332793129273926,0.183036670088768,0.09468466069033055,0.1977243572473526,0.10775762025204728
no_b85ca032439975a9,no,0,2,0.6625711767646172,0.13,0.57,7,0.16129597587754604,0.04073220263747206,0.11265879741483409,0.23026171402890544,0.11760291661407135,0.4418126682485876,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.29380089044570923,0.210216032097032,0.3101082146167755,0.23026171402890544,0.24498265981674194,0.15462652169086288,0.24668638408184052,0.1564481910123935,0.23672789335250854,0.1459270959554546,0.20968182384967804,0.1189334789433397,0.20303085446357727,0.11265879741483409
no_bbff47f934ea4633,no,0,2,0.6625711767646172,0.13,0.57,7,0.4769247308500914,0.09780142517777081,0.29212149458046727,0.6280062480202847,0.33588475343981744,0.6920818661152068,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5440647602081299,0.5662862027104474,0.4760253429412842,0.46385113789915094,0.5858827829360962,0.6280062480202847,0.4937450587749481,0.4905602228201912,0.35745128989219666,0.29212149458046727,0.46956080198287964,0.45413142053139416,0.46248579025268555,0.4435163893887048
no_cca6c02571d544a6,no,0,2,0.6625711767646172,0.13,0.57,7,0.07795384430801723,0.014565784958060067,0.04692398547696555,0.09189526786322223,0.04497128238625668,0.27374328255915004,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.15177710354328156,0.06932852312562983,0.11971712857484818,0.04692398547696555,0.17630092799663544,0.08893464153957006,0.1610698699951172,0.07651025304116515,0.17296433448791504,0.0861440711856031,0.17271871864795685,0.08594016792396472,0.17979182302951813,0.09189526786322223
no_e615defa5c0de164,no,0,2,0.6625711767646172,0.13,0.57,7,0.22739663814305197,0.03028578564985259,0.18768253254310208,0.2765655189651373,0.08888298642203524,0.5361114845871701,INDETERMINATE,1,INDETERMINATE,False,False,False,0.33713385462760925,0.2649479047527093,0.34590160846710205,0.2765655189651373,0.30855774879455566,0.22832611820629287,0.3020894527435303,0.22031776381394888,0.28433236479759216,0.19890271401066348,0.2747292220592499,0.18768253254310208,0.29777267575263977,0.21503391470951017
no_f1db26614acae672,no,0,2,0.6625711767646172,0.13,0.57,7,0.03788928721542616,0.006962127417146958,0.0276733073270214,0.05189175021233585,0.02421844288531445,0.1611771751399861,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1273079365491867,0.05189175021233585,0.08641312271356583,0.0276733073270214,0.09909460693597794,0.034507762989067,0.11161275953054428,0.0418548452204812,0.10404300689697266,0.037341438380886195,0.09916388988494873,0.0345467959829901,0.10415923595428467,0.037409110395201346
yes_22acd08bd4f3ff6d,yes,1,2,0.6625711767646172,0.13,0.57,7,0.8554992941701158,0.03620351819581572,0.7814374138024932,0.9023136063758381,0.12087619257334492,0.4130501925455638,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8135172128677368,0.9023136063758381,0.7772023677825928,0.8682690295172488,0.765607476234436,0.8564955961322223,0.6993400454521179,0.7814374138024932,0.7439752221107483,0.833410109813537,0.7930024266242981,0.8836164580828691,0.7719146609306335,0.8629528454666024
