sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct
no_0975f3c288be418a,no,0,1,0.6917205930197166,0.13,0.57,7,0.13793041021627778,0.008931742804563419,0.12629270855238814,0.14998252473582654,0.023689816183438406,0.40118871816618573,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.22925110161304474,0.14767675717921672,0.22495919466018677,0.1432825677574531,0.22096720337867737,0.13924188824061562,0.2135433554649353,0.1318479827040632,0.20785781741142273,0.12629270855238814,0.20878109335899353,0.12718844234438112,0.23148338496685028,0.14998252473582654
no_10546b7ed6867429,no,0,1,0.6917205930197166,0.13,0.57,7,0.21619904580494947,0.040000970695851644,0.15270141804565682,0.2748328145571105,0.12213139651145369,0.5220549500555862,INDETERMINATE,1,INDETERMINATE,False,False,False,0.2340986579656601,0.15270141804565682,0.32886722683906555,0.2628485527372326,0.28635695576667786,0.21080083529028204,0.2679511606693268,0.18954640340727866,0.33824285864830017,0.2748328145571105,0.2698851227760315,0.19174067602049577,0.3031768798828125,0.2309226205765899
no_111aeacdd05f0a5d,no,0,1,0.6917205930197166,0.13,0.57,7,0.13121927623433244,0.013469873573050661,0.10497153404196105,0.14787410553230892,0.042902571490347874,0.3886979453089175,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.18505428731441498,0.10497153404196105,0.22787530720233917,0.1462625712479058,0.22944268584251404,0.14787410553230892,0.204351007938385,0.12291323274114455,0.21567286550998688,0.13395276217320481,0.21226002275943756,0.13058586513864326,0.21367210149765015,0.13197486276515874
no_1a7acec452891038,no,0,1,0.6917205930197166,0.13,0.57,7,0.7289362140326655,0.09758659185099473,0.6275933588686998,0.9035571522663977,0.27596379339769783,0.5843140373098681,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6767323613166809,0.7442267565711471,0.5925208330154419,0.6321039770696834,0.6673282384872437,0.7323088345469381,0.589285671710968,0.6275933588686998,0.5990710854530334,0.641199849497513,0.8245737552642822,0.9035571522663977,0.7419716119766235,0.8215635694082795
no_3163618e3155c4d9,no,0,1,0.6917205930197166,0.13,0.57,7,0.17116673765407123,0.038702468660003146,0.12588511970148578,0.2561191159769315,0.1302339962754457,0.4577314090035449,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.25342780351638794,0.17337108148249566,0.22638867795467377,0.14474039518698276,0.20743684470653534,0.12588511970148578,0.25480207800865173,0.17487843181983437,0.3235425353050232,0.2561191159769315,0.23052522540092468,0.14899113081160195,0.2541675865650177,0.17418188859916633
no_3b098b0d2bee33d7,no,0,1,0.6917205930197166,0.13,0.57,7,0.11794047204665392,0.018621950522966446,0.09459193594372298,0.15481643725593863,0.060224501312215656,0.36280134195018987,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.19651180505752563,0.11548989584536783,0.17329281568527222,0.09459193594372298,0.1917157918214798,0.11103871563929159,0.23612067103385925,0.15481643725593863,0.21252146363258362,0.13084259817077146,0.18010900914669037,0.10055516217901345,0.19944757223129272,0.11824855929247159
no_4e5a4979e0026611,no,0,1,0.6917205930197166,0.13,0.57,7,0.222063395275847,0.08177489089961947,0.03903837503172702,0.29990296449526177,0.26086458946353475,0.5295071535532021,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2877955138683319,0.21249630639159392,0.0983361229300499,0.03903837503172702,0.2890550494194031,0.21398476492325602,0.34734538197517395,0.2866264358767842,0.29944127798080444,0.226398208473454,0.3391464650630951,0.2759967117388521,0.35745829343795776,0.29990296449526177
no_5cf2ebb7d8f93d79,no,0,1,0.6917205930197166,0.13,0.57,7,0.11147370980485614,0.012698627513357092,0.08984416473183301,0.12623182085086485,0.03638765611903183,0.34958543365582573,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.2070031315088272,0.1254657370811635,0.16774329543113708,0.08984416473183301,0.18479467928409576,0.10473782451588755,0.18627090752124786,0.1060695297269026,0.18512332439422607,0.10503371869082313,0.20437180995941162,0.12293317303651838,0.20779496431350708,0.12623182085086485
no_85d9aedf6609d558,no,0,1,0.6917205930197166,0.13,0.57,7,0.20256841645656257,0.06793483570824811,0.09657173542610854,0.2884845328131863,0.19191279738707778,0.5039424556318312,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3333572447299957,0.26856668258920485,0.19631628692150116,0.11530708615267876,0.1755741983652115,0.09657173542610854,0.27966567873954773,0.2029790005524923,0.313852995634079,0.2440216170489205,0.2788633108139038,0.20204826061334635,0.3487689793109894,0.2884845328131863
no_958591875ea6906d,no,0,1,0.6917205930197166,0.13,0.57,7,0.09940523574111025,0.03466643532268287,0.06838942931742298,0.17772344715699337,0.10933401783957039,0.3237741740229757,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.14894303679466248,0.07448994457260544,0.2573838233947754,0.17772344715699337,0.18181832134723663,0.10207315436558022,0.16301269829273224,0.08587386383634514,0.1889055222272873,0.10846272989387126,0.14105387032032013,0.06838942931742298,0.15439365804195404,0.07882408104495331
